"G D/F# Em G D/F# Em D7/A G D7/A G D/F# Em G D/F# Em D7/A G D/F# D7 D7/A D7 G A7sus D7 G A7sus D7 G B7 Em G/D C D7 G C D7 G G A7sus D7 D7 G A7sus D7 D7 G A7sus D7 G D G"	"All You Need Is Love Tab by The Beatles - E-Chords"	"cifra/idmusica/15636/keyb/true.htm"
"F#m C#m F#m C#m F#m C#m A B E F#m C#m F#m C#m F#m C#m A B E C#m B C#m B C#m Abm B B7 F#m C#m F#m C#m F#m C#m A B E Gm Dm Gm Dm Gm Dm Bb C F Gm Dm Gm Dm Gm Dm Bb C F Gm F Gm D"	"And I Love Her Tab by The Beatles - E-Chords"	"cifra/idmusica/5401/keyb/true.htm"
"E F#m A E F#m A E G#m G5+ B/F# C#/F E F#m B7 G#m G5+ B/F# C#/F E F#m B7 E F#m A E"	"And your bird can sing Tab by The Beatles - E-Chords"	"cifra/idmusica/5553/keyb/true.htm"
"A E C D A E C D A F7 B G7 C G7 F7 B G7 C G7 A E C D A"	"And your bird can sing(ver.2) Tab by The Beatles - E-Chords"	"cifra/idmusica/84997/keyb/true.htm"
"D Bm D Bm D Bm D Bm D Bm Em A7 D Bm D Bm D Bm D Bm D Bm D Bm Em A7 D G D G Gm E7 A7 D Bm D Bm D Bm Em A7 D D Bm D Bm D Bm Em A7 D Bm D Bm D Bm D"	"Anna (Go To Him) Tab by The Beatles - E-Chords"	"cifra/idmusica/5559/keyb/true.htm"
"A D A D A G A D A G A D E A D A D A G A D A G A D E"	"Another Girl Tab by The Beatles - E-Chords"	"cifra/idmusica/17244/keyb/true.htm"
"D D F#m Bm Gm/Bb D/A A D F#m Bm Gm/Bb D/A A D Bm D A Bm G A7 A7 Bm D A Bm G A7 D D F#m Bm Gm/Bb D/A A D F#m Bm Gm/Bb D/A A D A7 Bm7/A A7 A7 Bm7/A A7 G A7 G A7 D D G A D D"	"Any Time At All Tab by The Beatles - E-Chords"	"cifra/idmusica/5538/keyb/true.htm"
"Bm D A Bm G A7 D D F#m Bm Gm/Bb D/A A D D F#m Bm Gm/Bb D A D D F#m Bm Gm/Bb D A D D F#m Bm Gm D A D A7 Gmaj7 A7 Gmaj7 A Ab G G Ab G A D G A D E A D G B"	"Anytime At All Tab by The Beatles - E-Chords"	"cifra/idmusica/27195/keyb/true.htm"
"E F#m G#m F#m E E F#m G#m F#m E G#7 C#m A F#m B7 E F#m G#m F#m E E F#m G#m F#m E G#7 C#m A E E A B7 E E A B7 E B7 E F#m G#m F#m G#m A E E A B7 E E A B7 E B7 G#m A E A E A G#m"	"Ask Me Why Tab by The Beatles - E-Chords"	"cifra/idmusica/5447/keyb/true.htm"
"G Em G Em G Em C G C G Em Am G Em C D G Em G C G C G Em Am G Em C D G Em G Em C D G G D G Em C D G G D G"	"Baby It's You Tab by The Beatles - E-Chords"	"cifra/idmusica/5035/keyb/true.htm"
"F C7 Bb7 C7 F Bb7 F C7 F F7 Bb F C7 F F F7 Bb F C7 F Dm G7 Bb C7 F C7 Bb7 C7 F Bb7 F C7 F F7 Bb F C7 F F C7 Bb7 C7 F Bb7 F Bb F"	"Baby's In Black Tab by The Beatles - E-Chords"	"cifra/idmusica/5549/keyb/true.htm"
"G G Em C G C G Em Am G Em C D G Em G Em C G C G Em Am G Em C D G Em G Em C D G C D G Em Am G Em C D G Em G Em G Em G Em C D G G6"	"Baby, It's You Tab by The Beatles - E-Chords"	"cifra/idmusica/61794/keyb/true.htm"
"G7 C/G G C/G G7 F G7 C G7 F G7 G C/G G7 F G7 C G7 F G7 C G C G C Bbº G7/B C G7 C G C G C G C/G G7 F G7 C G7 F G7"	"Baby, You're A Rich Man Tab by The Beatles - E-Chords"	"cifra/idmusica/5380/keyb/true.htm"
"E E7 A D C D A D C D A C D7 A D Eb E A D C D A D C D A C D7 Gadd9 A A7 B C C# D A D A/C# C6 B7 E7 D7 A D Eb E A D C D A D C D A C D A D A D A/C# Am6 B7 E7 D7 A D Eb E A D C D A D C D A C D A D Eb E A"	"Back In The USSR Tab by The Beatles - E-Chords"	"cifra/idmusica/15638/keyb/true.htm"
"C F C G F C G C F C G F C G C F C G F C C"	"Bad Boy Tab by The Beatles - E-Chords"	"cifra/idmusica/98368/keyb/true.htm"
"E C#m G#m F#m B7 E G#m C#m E G#m C#m A B7 E A B7 E G#m C#m E G#m C#m A B7 E A B7 E C#m A B7 F#m B7 E G#m C#m E G#m C#m A B7 E Eb D C# F#m B7 E A B7 E A B7 E A B7 E"	"Bad To Me Tab by The Beatles - E-Chords"	"cifra/idmusica/17245/keyb/true.htm"
"Am Am/G F#dim7 Fmaj7 Am G D E Am Am/G F#dim7 Fmaj7 Am G Am E A Amaj7 F#m A Bm E A Amaj7 F#m A Bm E Am Am/G F#dim7 Fmaj7 Am G D E Am Am/G F#dim7 Fmaj7 Am G Am E A Amaj7 F#m A Bm E A Amaj7 F#m A Bm E Am Am/G F#dim7 Fmaj7 Am G D E Am Am/G F#dim7 Fmaj7 Am G Am E"	"Beatles » While my Guitar Gently Weeps Tab by The Beatles - E-Chords"	"cifra/idmusica/72120/keyb/true.htm"
"Em Am B7 C Em C C7 F F7 Em Am B7 C Em C C7 F F7 A B7 Em Am B7 C Em C C7 F F7 Em Am B7"	"Because Tab by The Beatles - E-Chords"	"cifra/idmusica/17269/keyb/true.htm"
"Bb A7 Dm G C Em Bb Dm G C Em Bb Dm A Dm Dm/C Bb A7 Dm Bb A Dm Gm A7 Dm G C Em Bb Dm G C Em Bb Dm A Dm Dm/C Bb A7 Dm Bb A Dm F C A Dm F C B Em G C Em Bb Dm G C Em Bb Dm A Dm Dm/C Bb A7 Dm Bb A Dm F C A Dm A C Em A Dm A C Em B Em Em/G C B7 Em C B Em Em/G C B Em Em/G C B Em"	"Being For The Benefit Of Mr. Kite Tab by The Beatles - E-Chords"	"cifra/idmusica/5560/keyb/true.htm"
"Am Dm Dm Am A Dm Am E Am Am Dm Dm Am A Dm Am E Am Dm Am E Am Dm Am B E Am Dm"	"Besame Mucho Tab by The Beatles - E-Chords"	"cifra/idmusica/12899/keyb/true.htm"
"A A D A E A A A D A E A E E E C G C G C G C G E7 A A D A E A A A C G C G C G C G E7 A A D A E A \n A A D A E A A A A"	"Birthday Tab by The Beatles - E-Chords"	"cifra/idmusica/5420/keyb/true.htm"
"G G/A G/B G G G/A G/B G C C#0 D9 D#º Em Em7+ Em7 Em/C# C Cm G/B A7 D9 G C G/B A7 D G G G/A G/B G C C#0 D9 D#º Em Em7+ Em7 Em/C# C Cm G/B A7 D9 G F Em Dm C Bb C F Em Dm C Bb A7 D7 G G/A G/B G C C#º D D#º Em Em7+ Em7 Em/C# C Cm G/B A7 D G G G/A G/B G G G/A G/B G/C G/B A7 D G G/A G/B G C C#0 D9 D#º Em Em7+ Em7 Em/C# C Cm G/B A7 D9 G C G/B A7 D9 G C G/B A7 D9 G G"	"Blackbird Tab by The Beatles - E-Chords"	"cifra/idmusica/5546/keyb/true.htm"
"C D#º C D#º C"	"Blue Jay Way Tab by The Beatles - E-Chords"	"cifra/idmusica/17272/keyb/true.htm"
"A A7 D A E D A A D A E D A A A7 D A E D A A D A E D A"	"Blue Suede Shoes Tab by The Beatles - E-Chords"	"cifra/idmusica/128656/keyb/true.htm"
"B7 A7 E7 B7 E7 A7 E7 B7 A7 E7 E7 A7 E7 B7 A7 E7 B7 E7 A7 E7 B7 A7 E7 B7 B7 E7 A7 E7 B7 A7 E7 B7 E7 A7 E7 B7 A7 E7 B7 E7 A7 E7 B7 A7 E7 B7 E7 A7 E7"	"Boys Tab by The Beatles - E-Chords"	"cifra/idmusica/48467/keyb/true.htm"
"Em Am Em Am Dm G7 C F7 C G7 F7 G7 F7 C Em Am C Em Am Dm G7"	"Can't Buy Me Love Tab by The Beatles - E-Chords"	"cifra/idmusica/23805/keyb/true.htm"
"G#m C#m G#m C#m F#m7 B7 E E7 A7 E B7 A7 B7 A7 E G#m C#m A7 E G#m C#m F#m7 B7"	"Can't By Me Love Tab by The Beatles - E-Chords"	"cifra/idmusica/92461/keyb/true.htm"
"G#m C#m G#m C#m F#m7 B7 A7 E B7 A7 B7 A7 E G#m C#m A7 E G#m C#m F#m7 B7"	"Can´t By Me Love Tab by The Beatles - E-Chords"	"cifra/idmusica/15640/keyb/true.htm"
"C G C G C C/B Am7 Dm7(add9) Dm G Csus4 C Fmaj7 Dm E7 Am Dm7(add9) Dm G Csus4 C Fmaj7 Dm E7 Am G C G C G C G C G/B A C G/B A"	"Carry That Weight Tab by The Beatles - E-Chords"	"cifra/idmusica/5548/keyb/true.htm"
"Bb Eb Bb F Eb Bb F Bb Eb Bb F Eb Bb Bb7 Eb Bb Bb7 Eb F Bb Eb Bb F Eb Bb Bb7 Eb Bb Bb7 Eb F Bb Eb Bb F Eb Bb Bb7 Bb Eb Ebm"	"Chains Tab by The Beatles - E-Chords"	"cifra/idmusica/15642/keyb/true.htm"
"G Em D D6 D7 Em Em5+ Em6 D Dsus4 D Em Em7 C G D C Dsus4 G D Bb G D Em Em7 C G G Em D D6 D7 Em Em5+ Em6 D Dsus4 D Em Em7 C G D C Dsus4 G D Bb G D Em Em7 C G G Em D D6 D7 Em Em5+ Em6 D Dsus4 D Em Em7 C G Dm C Dsus4 G Dm Bb G D Em Em7 C G"	"Child of Nature Tab by The Beatles - E-Chords"	"cifra/idmusica/94525/keyb/true.htm"
"G G7 C7 G D7 C7 G G G7 C7 G D7 C7 G D7 G C7 G D7 C7 G G G7 C G D C7 G D7 G G7 C7 G D7 C7 G D7 G C7 G D7 C7 G G G7 C G G9"	"Clarabella Tab by The Beatles - E-Chords"	"cifra/idmusica/5421/keyb/true.htm"
"E A B7 E A B7 C F E B7 E A B7 E B7 E A B7 E A B7 C G/B F E B7 E A B7 E A B7 C G/B F E B7 E A B7 E A B7 E A B7 C E"	"Come And Get It Tab by The Beatles - E-Chords"	"cifra/idmusica/152147/keyb/true.htm"
"Dm Dm A7 G7 Dm Dm A7"	"Come Together Tab by The Beatles - E-Chords"	"cifra/idmusica/5450/keyb/true.htm"
"G Am F G Em7 A7 F Em Em7+ Em7 Em6 C7 G Em Em7+ Em7 Em6 C7 G Am F G Em7 A7 F G Em Em7+ Em7 Em6 C7 G Em Em7+ Em7 Em6 C7 Em Em7+ Em7 Em6 C7 G Em Em7+ Em7 Em6 C7 Em Em7+ Em7 Em6 C7 G Em Em7+ Em7 Em6 C7 Fm Fm Fm Fm"	"Cry Baby Cry Tab by The Beatles - E-Chords"	"cifra/idmusica/5370/keyb/true.htm"
"Bb F Bb D# Bb F Bb F Bb D# Bb F Bb F Bb F Bb D# Bb F Bb D# Bb F Bb D# Bb F"	"Crying, Waiting, Hoping Tab by The Beatles - E-Chords"	"cifra/idmusica/62951/keyb/true.htm"
"F# A7 G#7 C# B F# A7 G#7 C# B F# A7 G#7 C# B"	"Day Tripper Tab by The Beatles - E-Chords"	"cifra/idmusica/5567/keyb/true.htm"
"E A F#m A Ab C#m B E A F#m A Ab C#m B E A F#m A Ab C#m B"	"Daytripper Guitar Riff Tab by The Beatles - E-Chords"	"cifra/idmusica/121425/keyb/true.htm"
"D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C C G D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C C G D Dsus4 D5 Dsus4 D Dsus4 D Dsus4 D Dsus4 D Dsus4 D F C G D D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C C G D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C D/B Gm7/Bb D D/C C G D D/C D/B Gm7/Bb"	"Dear Prudence Tab by The Beatles - E-Chords"	"cifra/idmusica/5409/keyb/true.htm"
"Am7 D7 G Am7 D7 G Am7 D7 G G7 C Cm G G7 C Cm A7 D7 Am7 D7 G Am7 D7 G C Cm G G7 C Cm A7 D7 Am7 D7 G Am7 D7 G C Cm G G7 C Cm A7 D7 Am7 D7 G Am7 D7 G Am7 D7 G Am7 D7 G G"	"Devil In Her Heart Tab by The Beatles - E-Chords"	"cifra/idmusica/5531/keyb/true.htm"
"G D A"	"Dig a Pony Tab by The Beatles - E-Chords"	"cifra/idmusica/17273/keyb/true.htm"
"D A D E F Bb C Bb"	"Dig It Tab by The Beatles - E-Chords"	"cifra/idmusica/17274/keyb/true.htm"
"A D A E D A E A A7 D A E D A E E D A"	"Dizzy Miss Lizzy Tab by The Beatles - E-Chords"	"cifra/idmusica/17275/keyb/true.htm"
"Em Am Em G F B6 E G#m Gm F#m B7 E G#m Gm F#m B7 E G#m Gm F#m B6/F E G#m Gm F#m B7 E G#m Gm F#m B7 A B7 C#m F#m B6 E G#m Gm F#m B7 E G#m Gm F#m B7 E G#m Gm F#m B6/F E G#m Gm F#m B7 E G#m Gm F#m B7 A B7 C#m F#m B6 A F#m C#m Bm A F#m C#m Bm F#m B6 E G#m Gm F#m B7 E G#m Gm F#m B7 E G#m Gm F#m B6/F E G#m Gm F#m B7 E G#m Gm F#m B7 A B7 C#m F#m B6 C#m F#m B6 C#m F#m B6 C#m F#m B6 C#m"	"Do You Want To Know A Secret Tab by The Beatles - E-Chords"	"cifra/idmusica/5574/keyb/true.htm"
"A7 A7 F#7 F#7 F#7 F#7 E7 F#7 B7 A7 A7 F#7 F#7 F#7 E7 F#7 B7 A7 A7 F#7 E A E B E A7 F#7 F#7 E7 F#7 B7 E A E E A A7 B E A7 B E A7 F#7"	"Doctor Robert Tab by The Beatles - E-Chords"	"cifra/idmusica/5451/keyb/true.htm"
"D Em Em B7 A7 G7 E7 B7 A7 D G Em A Em B7 A7 G7 E7 B7 A7 D G Em A Em D Em D Em Bm Am C Em B7 A7 G7 E7 B7 A7 D G Em A Em B7 A7 D G G Em A Em D Em D Em Bm Am C Em B7 A7 G7 E7 B7 A7 D G Em A Em A Em"	"Don't Bother Me Tab by The Beatles - E-Chords"	"cifra/idmusica/48093/keyb/true.htm"
"E C#m7+ C#m C#m7+ E C#m A B7 C#m C#m7+ E A B7 E C#m A B7 C#m C#m7+ E A B7 E E7 A Dm7M Dm Dm7M A Dm7M B A G#m F#m E C#m A B7 C#m C#m7+ E A B7 E [B7 E"	"Don't Ever Change Tab by The Beatles - E-Chords"	"cifra/idmusica/111312/keyb/true.htm"
"E F#m B E F#m B E E F#m B E E F#m B E E B B7 E E F#m B E E F#m B E"	"Don't Let Me Down Tab by The Beatles - E-Chords"	"cifra/idmusica/5372/keyb/true.htm"
"C F G F C F G F C F F7 C G G7 F C F G F"	"Don´T Pass Me By Tab by The Beatles - E-Chords"	"cifra/idmusica/17276/keyb/true.htm"
"Am7 D Am7 D Am7 D Em Em7+ F#m7 Am7 Bm7 Cm7 Bm7 Am7 F#m7 Am7 Bm7 Cm7 Bm7 Am7 F#m7 Am7 Bm7 Em7+ Am7 D Am7 D Am7 D Em Em7+ Am7 D Am7 D Am7 D Em Em7 Em7+"	"Drive My Car Tab by The Beatles - E-Chords"	"cifra/idmusica/5381/keyb/true.htm"
"D E G D D E G D Bm G6 Bm E D E G D D E G D D E G D Bm G6 Bm E D E G D A Bm E G6 A D E G D D E G D Bm G6 Bm E D E G D A Bm E G6 A D E G D D E G D Bm G6 Bm E D E G D G D G D D(add9) E/D G/D D"	"Eight days a week Tab by The Beatles - E-Chords"	"cifra/idmusica/5404/keyb/true.htm"
"D E G D D E G D D E G D Bm G Bm E D E G D A Bm E G A G D G D G D D E G D"	"Eight Days A Week (ver.2) Tab by The Beatles - E-Chords"	"cifra/idmusica/89266/keyb/true.htm"
"Bb Dm Dm Bb6 Dm Dm Bb6 Dm Dm7 Dm6 Bb Dm Dm7 Dm6 Bb Dm Dm Bb6 Dm Dm Bb6 Dm Dm7 Dm6 Bb Dm Dm7 Dm6 Bb Dm Bb Dm Dm Bb6 Dm Dm Bb6 Dm Dm7 Dm6 Bb Dm Dm7 Dm6 Bb Dm"	"Eleanor Rigby Tab by The Beatles - E-Chords"	"cifra/idmusica/15643/keyb/true.htm"
"C Em C Em Em Em7 C Em Em Em7 C Em Em7 Em6 C Em Em7 Em6 C Em Em Em7 C Em Em Em7 C Em Em7 Em6 C Em Em7 Em6 C Em C Em C Em Em Em7 C Em Em Em7 C Em Em7 Em6 C Em Em7 Em6 C Em Em7 Em6 C Em Em7 Em6 C Em"	"Eleanor Rigby (ver. 2) Tab by The Beatles - E-Chords"	"cifra/idmusica/49314/keyb/true.htm"
"A D E A G D A B B7/A E/G# A D E A G D A B B7/A E/G# A A G A G A A D E A G D B7/A E/G# A D E A G D A B B7/A E/G# A"	"Every Little Thing Tab by The Beatles - E-Chords"	"cifra/idmusica/47682/keyb/true.htm"
"F C Fm7 Bb9 F C Fm7 Fm6 Fm7 Fm6 Fm7 Fm6 Fm7 Fm6 F Gm/C F Gm/C F Gm/C F C G C G C G C F C Fm7 Fm6 Fm7 Fm6 Fm7 Fm6 Fm7"	"Fixing a Hole Tab by The Beatles - E-Chords"	"cifra/idmusica/15644/keyb/true.htm"
"C Em Am C/G Fmaj7 Bb C C Em Am C/G Fmaj7 Bb C Dm A7 Dm A7 Dm A7 Dm A7 Dm G11 G7 C Em Am C/G Fmaj7 Bb C C Em Am C/G Fmaj7 Bb C C Em Am C/G Fmaj7 Bb C"	"For No One Tab by The Beatles - E-Chords"	"cifra/idmusica/5367/keyb/true.htm"
"C C/B Am C/G F Bb C Dm A Dm A Dm A Dm A Dm Gsus4 G"	"For No One (ver. 2) Tab by The Beatles - E-Chords"	"cifra/idmusica/108654/keyb/true.htm"
"D7 G7 E7 A7 D7 G7 D7 G7 D7 A7 G7 D7 G7 D7 G7 D7 A7 G7 D7 A7 G7 D7 A7 G7 D7 A7 G7 A7 D7 G7 D7 G7 D7 A7 G7 D7 G7 D7 G7 D7 A7 G7 D7 G7"	"For You Blue Tab by The Beatles - E-Chords"	"cifra/idmusica/48402/keyb/true.htm"
"A F#m Dm E A F#m Dm G C Am Esus4 E A F#m Dm E A F#m Dm E A F#m Dm G C Am Esus4 E A F#m Dm E A F#m Dm E A F#m Dm G C Am Esus4 E Fmaj7 F#m5-/7 Am/F# G A A/G Fmaj7 F#m5-/7 G E A F#m Dm E A F#m Dm E A F#m Dm G C Am Esus4 E A F#m Dm E A F#m Dm E A F#m Dm G C Am Esus4 E Fmaj7 F#m5-/7 Am/F# G E C Am G# G A F#m Dm E A F#m Dm E A F#m Dm G A F#m Dm G A F#m Dm G A F#m"	"Free As A Bird Tab by The Beatles - E-Chords"	"cifra/idmusica/11062/keyb/true.htm"
"G Em Am7 D7 G G Em Am7 D7 G Am7 G C D7 G Em C B7 Em A7 D7 G Em Am7 D7 Eb C G"	"From A Window Tab by The Beatles - E-Chords"	"cifra/idmusica/130385/keyb/true.htm"
"C Am C Am C Am C G F7 Am C G C C Am C G F7 Am C G C Gm C7 F D7 G G5+ C Am C G F7 Am C G C C Am C G F Am C G G7 C C7 Gm C7 F D7 G G5+ C Am C G F7 Am C G C"	"From Me To You Tab by The Beatles - E-Chords"	"cifra/idmusica/2743/keyb/true.htm"
"G E G D7 C7 Em G D7 G Dm7 G7 C G7 C Em7 A7 D7 D7+ G Em G D7 C7 Em G D7 G"	"From Me To You (fab4) Tab by The Beatles - E-Chords"	"cifra/idmusica/89329/keyb/true.htm"
"C Am C Am C Am C C7 F C F G C Am Am C Am F G Am C Am C C7 F C F G C"	"From Me To You Whole Song Tab by The Beatles - E-Chords"	"cifra/idmusica/121270/keyb/true.htm"
"A A A G D A D A A D A A7 D A7 G D A7 D A A D A A D G/A D A D A D"	"Get Back Tab by The Beatles - E-Chords"	"cifra/idmusica/15646/keyb/true.htm"
"Fmaj7 C F/G G C/G G C/G G C/G G C/G G C/G G C/G G C/G G C/G G C F Em F C F Em F Fmaj7 G C G C/G G C/G G C/G G C/G G C/G G C/G G C/G G F C/E F C/E F C/E F C/E C C F Em Fmaj7 C F Em Fmaj7 G G G F C G F C/E F C/E F C/E F F/G C"	"Getting Better Tab by The Beatles - E-Chords"	"cifra/idmusica/15647/keyb/true.htm"
"Cm G7 Cm Fm Eb G7 Cm G7 Cm Fm Cm Eb Gm/D Fm/C Bb7 Eb Gm/D Fm/C Bb7 Cm G7 Cm Fm Eb G7 Cm G7 Cm Fm Cm Eb Gm/D Fm/C Bb7 Eb Gm/D Fm/C Bb7 Fm C Fm C Fm C Fm Ab Eb Gm/D Fm/C Bb7 Eb Gm/D Fm/C Bb Cm G7 Cm Fm Eb G7 Cm G7 Cm Fm Cm Eb Gm/D Fm/C Bb7 Eb Gm/D Fm/C Bb7 Cm G7 Cm Cm Fm Fm Eb G7 Cm G7 Cm Cm Fm Fm Cm Cm Eb Gm/D Fm/C Bb7"	"Girl Tab by The Beatles - E-Chords"	"cifra/idmusica/5366/keyb/true.htm"
"A E E A B A B E E A B A B E A E A B E A B A B E A E B A E A E A B A E B A B E A B E A B E"	"Glad All Over Tab by The Beatles - E-Chords"	"cifra/idmusica/141131/keyb/true.htm"
"Am F7 Am F7 Am Gm7 C7 Gm7 C7 F7 D7 F7 D7 F7 G7 Am F7 Am F7 Am Gm7 C7 Gm7 C7 F7 D7 F7 D7 F7 G7 Am F Am Am7 F7 G7 Am F7 Am F7 Am Gm7 C7 Gm7 C7 F7 D7 F7 D7 F7 G Aº7"	"Glass Onion Tab by The Beatles - E-Chords"	"cifra/idmusica/5384/keyb/true.htm"
"Am7 Dm7 G7 C Em Am Dm9 G7 C C F C C F C Em Am Dm9 G7 C"	"Golden Slumbers Tab by The Beatles - E-Chords"	"cifra/idmusica/5407/keyb/true.htm"
"Am7 Dm Dsus2 D5 Dsus4 Dm7 G7 C E Am D9 G7 C C/G F C/G C/G F C E Am D9 G7 C C G7 C G C C/B Am7 D7sus4 Dm7 G7 Csus4 C C7 C Fmaj7 Dm E7 Am Am7 D7sus4 Dm7 G7 Csus4 C C7 C Fmaj7 Dm E7 Am G G7 C C/B A D B E A C# D D# E F F# D C A A D B E A C# D D# E F F# D C A A7 D7 A7 D7 A A G F F/E Dm G C Am7 Eb F C"	"Golden Slumbers / Carry That Weight / The End Tab by The Beatles - E-Chords"	"cifra/idmusica/151457/keyb/true.htm"
"B F# B F# E E7 A A F#7 B7 E A F#7 B7 E A B F# B F# E E7 A F#7 B7 E A D B7 E7 A7 D B F# B F# E E7 A F#7 B7 E A F#7 B7 E A B F# B F# E E7 B F# B F# E E7 F7"	"Good day sunshine Tab by The Beatles - E-Chords"	"cifra/idmusica/17282/keyb/true.htm"
"A D A D A D A A A7 G A A A7 G A"	"Good Morning Tab by The Beatles - E-Chords"	"cifra/idmusica/5545/keyb/true.htm"
"G Bm C Bm C D7 G Bm C Bm C D7 Bm Am Bm Am G Am G Am G Am A Dm G C D7"	"Good Night Tab by The Beatles - E-Chords"	"cifra/idmusica/17284/keyb/true.htm"
"G F/G G F/G Bm Bm7+/Bb Bm7/A Bm6/Ab Bm Bm7+/Bb Bm7/A Bm6/Ab C Em7/B Am7 D7 G G F/G G F/G Bm Bm7+/Bb Bm7/A Bm6/Ab Bm Bm7+/Bb Bm7/A Bm6/Ab C Em7/B Am7 D7 G G C D"	"Got To Get You Into My Life Tab by The Beatles - E-Chords"	"cifra/idmusica/48206/keyb/true.htm"
